sample_id,drone_type,class_id,split,start_time,center_time,end_time,mel_path,gcc_path,x,y,z
Avata_000646,Avata,0,train,1692849014.1401331,1692849015.1401331,1692849016.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000646.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000646_gcc.npz,-0.28147706389427185,-1.7515230178833008,7.6336469650268555
Avata_000683,Avata,0,train,1692849023.3901331,1692849024.3901331,1692849025.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000683.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000683_gcc.npz,-0.44308051466941833,-2.0130374431610107,8.165709495544434
Avata_001163,Avata,0,train,1692849143.3901331,1692849144.3901331,1692849145.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_001163.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001163_gcc.npz,-0.637309730052948,-3.36014723777771,18.329809188842773
Avata_000765,Avata,0,train,1692849043.8901331,1692849044.8901331,1692849045.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000765.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000765_gcc.npz,-0.43078088760375977,-1.5553276538848877,8.461447715759277
Avata_000500,Avata,0,train,1692848977.6401331,1692848978.6401331,1692848979.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000500.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000500_gcc.npz,3.9691877365112305,12.385054588317871,3.569958209991455
Avata_000780,Avata,0,train,1692849047.6401331,1692849048.6401331,1692849049.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000780.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000780_gcc.npz,0.35817238688468933,-0.14635275304317474,8.640562057495117
Avata_000385,Avata,0,train,1692848948.8901331,1692848949.8901331,1692848950.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000385.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000385_gcc.npz,1.227038860321045,4.532626152038574,3.1483771800994873
Avata_000847,Avata,0,train,1692849064.3901331,1692849065.3901331,1692849066.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000847.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000847_gcc.npz,1.4129101037979126,6.842772960662842,9.46142864227295
Avata_001126,Avata,0,train,1692849134.1401331,1692849135.1401331,1692849136.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_001126.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001126_gcc.npz,-1.6529734134674072,-4.71121883392334,18.438255310058594
Avata_000486,Avata,0,train,1692848974.1401331,1692848975.1401331,1692848976.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000486.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000486_gcc.npz,3.826970338821411,11.710190773010254,3.5397725105285645
Avata_000844,Avata,0,train,1692849063.6401331,1692849064.6401331,1692849065.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000844.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000844_gcc.npz,1.4366275072097778,6.44802188873291,9.394969940185547
Avata_000954,Avata,0,train,1692849091.1401331,1692849092.1401331,1692849093.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000954.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000954_gcc.npz,2.019845724105835,10.400382995605469,14.210315704345703
Avata_000959,Avata,0,train,1692849092.3901331,1692849093.3901331,1692849094.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000959.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000959_gcc.npz,2.0113637447357178,10.412476539611816,14.75224781036377
Avata_000229,Avata,0,train,1692848909.8901331,1692848910.8901331,1692848911.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000229.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000229_gcc.npz,0.31831085681915283,-0.37089064717292786,3.1503775119781494
Avata_000301,Avata,0,train,1692848927.8901331,1692848928.8901331,1692848929.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000301.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000301_gcc.npz,-0.5826557278633118,-0.0008716767188161612,3.115002155303955
Avata_000223,Avata,0,train,1692848908.3901331,1692848909.3901331,1692848910.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000223.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000223_gcc.npz,0.7242767810821533,0.6409481763839722,3.1381847858428955
Avata_000608,Avata,0,train,1692849004.6401331,1692849005.6401331,1692849006.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000608.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000608_gcc.npz,1.7113935947418213,4.1638007164001465,7.993417263031006
Avata_001035,Avata,0,train,1692849111.3901331,1692849112.3901331,1692849113.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_001035.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001035_gcc.npz,0.6173315644264221,3.935662031173706,18.102949142456055
Avata_000552,Avata,0,train,1692848990.6401331,1692848991.6401331,1692848992.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000552.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000552_gcc.npz,3.3780248165130615,11.975658416748047,7.107283592224121
Avata_000371,Avata,0,train,1692848945.3901331,1692848946.3901331,1692848947.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000371.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000371_gcc.npz,0.6344761848449707,3.097999334335327,3.1679301261901855
Avata_000824,Avata,0,train,1692849058.6401331,1692849059.6401331,1692849060.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000824.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000824_gcc.npz,1.9656038284301758,4.630245208740234,9.13957405090332
Avata_000292,Avata,0,train,1692848925.6401331,1692848926.6401331,1692848927.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000292.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000292_gcc.npz,-0.17565567791461945,-0.34671860933303833,3.1026182174682617
Avata_000409,Avata,0,train,1692848954.8901331,1692848955.8901331,1692848956.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000409.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000409_gcc.npz,2.3227508068084717,6.834586143493652,3.0415313243865967
Avata_000520,Avata,0,train,1692848982.6401331,1692848983.6401331,1692848984.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000520.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000520_gcc.npz,3.9729347229003906,12.107666969299316,4.664576053619385
Avata_000254,Avata,0,train,1692848916.1401331,1692848917.1401331,1692848918.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000254.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000254_gcc.npz,0.19869816303253174,-1.157317876815796,3.1049442291259766
Avata_001243,Avata,0,train,1692849163.3901331,1692849164.3901331,1692849165.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_001243.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001243_gcc.npz,0.3537033498287201,-2.0177652835845947,16.85233497619629
Avata_000483,Avata,0,train,1692848973.3901331,1692848974.3901331,1692848975.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000483.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000483_gcc.npz,3.782749891281128,11.388859748840332,3.5172462463378906
Avata_000179,Avata,0,train,1692848897.3901331,1692848898.3901331,1692848899.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000179.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000179_gcc.npz,1.9522150754928589,3.790813446044922,3.1713836193084717
Avata_000544,Avata,0,train,1692848988.6401331,1692848989.6401331,1692848990.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000544.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000544_gcc.npz,3.5543212890625,12.02667236328125,6.531359672546387
Avata_000834,Avata,0,train,1692849061.1401331,1692849062.1401331,1692849063.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000834.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000834_gcc.npz,1.4698926210403442,5.520712852478027,9.288969039916992
Avata_000234,Avata,0,train,1692848911.1401331,1692848912.1401331,1692848913.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000234.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000234_gcc.npz,0.22458302974700928,-0.6749681830406189,3.1522653102874756
Avata_001175,Avata,0,train,1692849146.3901331,1692849147.3901331,1692849148.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_001175.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001175_gcc.npz,-0.4397036135196686,-3.6280460357666016,18.323591232299805
Avata_000222,Avata,0,train,1692848908.1401331,1692848909.1401331,1692848910.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000222.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000222_gcc.npz,0.7196617126464844,0.6311486959457397,3.139280080795288
Avata_000672,Avata,0,train,1692849020.6401331,1692849021.6401331,1692849022.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000672.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000672_gcc.npz,-0.28410717844963074,-1.6160011291503906,8.138071060180664
Avata_000527,Avata,0,train,1692848984.3901331,1692848985.3901331,1692848986.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000527.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000527_gcc.npz,3.9332995414733887,12.093771934509277,5.476377964019775
Avata_000987,Avata,0,train,1692849099.3901331,1692849100.3901331,1692849101.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000987.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000987_gcc.npz,2.0266857147216797,10.333359718322754,17.292463302612305
Avata_000827,Avata,0,train,1692849059.3901331,1692849060.3901331,1692849061.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000827.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000827_gcc.npz,1.8980776071548462,4.944530487060547,9.187477111816406
Avata_000570,Avata,0,train,1692848995.1401331,1692848996.1401331,1692848997.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000570.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000570_gcc.npz,3.692835807800293,12.266858100891113,8.457714080810547
Avata_001110,Avata,0,train,1692849130.1401331,1692849131.1401331,1692849132.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_001110.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001110_gcc.npz,-1.1268596649169922,-2.6832163333892822,18.378536224365234
Avata_001125,Avata,0,train,1692849133.8901331,1692849134.8901331,1692849135.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_001125.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001125_gcc.npz,-1.6727150678634644,-4.714651584625244,18.435104370117188
Avata_000881,Avata,0,train,1692849072.8901331,1692849073.8901331,1692849074.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000881.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000881_gcc.npz,2.138381004333496,10.828211784362793,9.779352188110352
Avata_000897,Avata,0,train,1692849076.8901331,1692849077.8901331,1692849078.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000897.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000897_gcc.npz,1.967527151107788,10.440367698669434,9.81818962097168
Avata_000778,Avata,0,train,1692849047.1401331,1692849048.1401331,1692849049.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000778.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000778_gcc.npz,0.25337648391723633,-0.3254813253879547,8.621603012084961
Avata_000355,Avata,0,train,1692848941.3901331,1692848942.3901331,1692848943.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000355.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000355_gcc.npz,-0.7125619649887085,1.6724185943603516,3.107023000717163
Avata_000626,Avata,0,train,1692849009.1401331,1692849010.1401331,1692849011.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000626.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000626_gcc.npz,0.11910746991634369,-0.8693282604217529,7.67173433303833
Avata_001311,Avata,0,train,1692849180.3901331,1692849181.3901331,1692849182.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_001311.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001311_gcc.npz,4.5182390213012695,12.651013374328613,0.8403176665306091
Avata_000940,Avata,0,train,1692849087.6401331,1692849088.6401331,1692849089.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000940.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000940_gcc.npz,2.069457530975342,10.322368621826172,12.698741912841797
Avata_001211,Avata,0,train,1692849155.3901331,1692849156.3901331,1692849157.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_001211.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001211_gcc.npz,-0.2646225094795227,-3.771791458129883,18.27995491027832
Avata_000232,Avata,0,train,1692848910.6401331,1692848911.6401331,1692848912.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000232.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000232_gcc.npz,0.1788683384656906,-0.7237061262130737,3.1574745178222656
Avata_001098,Avata,0,train,1692849127.1401331,1692849128.1401331,1692849129.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_001098.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001098_gcc.npz,-0.6894443035125732,-1.2059441804885864,18.241352081298828
Avata_000116,Avata,0,train,1692848881.6401331,1692848882.6401331,1692848883.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000116.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000116_gcc.npz,5.218482494354248,12.013862609863281,3.399183750152588
Avata_001015,Avata,0,train,1692849106.3901331,1692849107.3901331,1692849108.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_001015.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001015_gcc.npz,1.3879860639572144,7.708983421325684,17.626256942749023
Avata_001104,Avata,0,train,1692849128.6401331,1692849129.6401331,1692849130.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_001104.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001104_gcc.npz,-0.7303574085235596,-1.3481831550598145,18.260028839111328
Avata_000938,Avata,0,train,1692849087.1401331,1692849088.1401331,1692849089.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000938.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000938_gcc.npz,2.0727765560150146,10.350005149841309,12.479710578918457
Avata_000645,Avata,0,train,1692849013.8901331,1692849014.8901331,1692849015.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000645.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000645_gcc.npz,-0.2807406783103943,-1.7709208726882935,7.6416473388671875
Avata_000161,Avata,0,train,1692848892.8901331,1692848893.8901331,1692848894.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000161.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000161_gcc.npz,1.9654256105422974,3.9577319622039795,2.4751598834991455
Avata_000347,Avata,0,train,1692848939.3901331,1692848940.3901331,1692848941.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000347.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000347_gcc.npz,-1.0720964670181274,0.8490802049636841,3.1120498180389404
Avata_001194,Avata,0,train,1692849151.1401331,1692849152.1401331,1692849153.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_001194.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001194_gcc.npz,-0.1658935695886612,-3.6684155464172363,18.33494758605957
Avata_000233,Avata,0,train,1692848910.8901331,1692848911.8901331,1692848912.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000233.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000233_gcc.npz,0.20765341818332672,-0.6890491247177124,3.154876232147217
Avata_000372,Avata,0,train,1692848945.6401331,1692848946.6401331,1692848947.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000372.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000372_gcc.npz,0.6811401844024658,3.1926372051239014,3.165910005569458
Avata_000896,Avata,0,train,1692849076.6401331,1692849077.6401331,1692849078.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000896.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000896_gcc.npz,1.9625695943832397,10.438210487365723,9.820476531982422
Avata_000620,Avata,0,train,1692849007.6401331,1692849008.6401331,1692849009.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000620.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000620_gcc.npz,0.5185682773590088,0.23228371143341064,7.739074230194092
Avata_000810,Avata,0,train,1692849055.1401331,1692849056.1401331,1692849057.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000810.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000810_gcc.npz,1.596710443496704,3.3245341777801514,8.953497886657715
Avata_000144,Avata,0,train,1692848888.6401331,1692848889.6401331,1692848890.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000144.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000144_gcc.npz,3.686354398727417,8.905505180358887,2.6573450565338135
Avata_000556,Avata,0,train,1692848991.6401331,1692848992.6401331,1692848993.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000556.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000556_gcc.npz,3.400495767593384,11.999183654785156,7.579474449157715
Avata_001010,Avata,0,train,1692849105.1401331,1692849106.1401331,1692849107.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_001010.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001010_gcc.npz,1.6653426885604858,8.426199913024902,17.546640396118164
Avata_001059,Avata,0,train,1692849117.3901331,1692849118.3901331,1692849119.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_001059.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001059_gcc.npz,-0.5969418883323669,-1.2430747747421265,18.510326385498047
Avata_000294,Avata,0,train,1692848926.1401331,1692848927.1401331,1692848928.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000294.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000294_gcc.npz,-0.35854434967041016,-0.23656728863716125,3.1062405109405518
Avata_000176,Avata,0,train,1692848896.6401331,1692848897.6401331,1692848898.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000176.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000176_gcc.npz,2.0190327167510986,3.969052791595459,3.112126588821411
Avata_001179,Avata,0,train,1692849147.3901331,1692849148.3901331,1692849149.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_001179.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001179_gcc.npz,-0.2707741856575012,-3.683063268661499,18.331817626953125
Avata_000927,Avata,0,train,1692849084.3901331,1692849085.3901331,1692849086.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000927.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000927_gcc.npz,2.0146827697753906,10.290599822998047,11.314190864562988
Avata_001310,Avata,0,train,1692849180.1401331,1692849181.1401331,1692849182.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_001310.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001310_gcc.npz,4.426540374755859,12.58157730102539,1.0402805805206299
Avata_001182,Avata,0,train,1692849148.1401331,1692849149.1401331,1692849150.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_001182.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001182_gcc.npz,-0.28669512271881104,-3.6681950092315674,18.32895278930664
Avata_001127,Avata,0,train,1692849134.3901331,1692849135.3901331,1692849136.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_001127.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001127_gcc.npz,-1.6186784505844116,-4.689911842346191,18.43653106689453
Avata_000320,Avata,0,train,1692848932.6401331,1692848933.6401331,1692848934.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000320.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000320_gcc.npz,0.22381113469600677,-0.27862393856048584,3.148030996322632
Avata_000242,Avata,0,train,1692848913.1401331,1692848914.1401331,1692848915.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000242.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000242_gcc.npz,0.27259835600852966,-0.7498761415481567,3.123293161392212
Avata_000588,Avata,0,train,1692848999.6401331,1692849000.6401331,1692849001.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000588.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000588_gcc.npz,2.9507620334625244,9.99521255493164,8.317209243774414
Avata_000856,Avata,0,train,1692849066.6401331,1692849067.6401331,1692849068.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000856.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000856_gcc.npz,1.5034650564193726,7.879286289215088,9.507665634155273
Avata_000248,Avata,0,train,1692848914.6401331,1692848915.6401331,1692848916.6401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000248.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000248_gcc.npz,0.23594637215137482,-0.7858743071556091,3.1160006523132324
Avata_000985,Avata,0,train,1692849098.8901331,1692849099.8901331,1692849100.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000985.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000985_gcc.npz,2.0202393531799316,10.332890510559082,17.22487449645996
Avata_000773,Avata,0,train,1692849045.8901331,1692849046.8901331,1692849047.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000773.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000773_gcc.npz,-0.07001295685768127,-0.772972583770752,8.55335807800293
Avata_000258,Avata,0,train,1692848917.1401331,1692848918.1401331,1692848919.1401331,outputs\mmaud_spectrograms_2s\Avata\Avata_000258.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000258_gcc.npz,0.09212545305490494,-1.7352432012557983,3.0900585651397705
Avata_000739,Avata,0,train,1692849037.3901331,1692849038.3901331,1692849039.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000739.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000739_gcc.npz,-1.71312415599823,-3.7580230236053467,8.169034957885742
Avata_000187,Avata,0,train,1692848899.3901331,1692848900.3901331,1692848901.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000187.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000187_gcc.npz,1.124910831451416,1.926817774772644,3.1675524711608887
Avata_001295,Avata,0,train,1692849176.3901331,1692849177.3901331,1692849178.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_001295.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_001295_gcc.npz,3.898153781890869,9.762859344482422,5.030231952667236
Avata_000149,Avata,0,train,1692848889.8901331,1692848890.8901331,1692848891.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000149.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000149_gcc.npz,3.050490617752075,7.548725128173828,2.607015371322632
Avata_000413,Avata,0,train,1692848955.8901331,1692848956.8901331,1692848957.8901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000413.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000413_gcc.npz,2.395711898803711,7.283016204833984,3.0259475708007812
Avata_000111,Avata,0,train,1692848880.3901331,1692848881.3901331,1692848882.3901331,outputs\mmaud_spectrograms_2s\Avata\Avata_000111.npz,outputs\experiments\gcc_phat_multitask_2s_weighted_100ep\features\gcc_phat\Avata\Avata_000111_gcc.npz,5.237323760986328,12.02047348022461,3.9083571434020996
